latitude,longitude,weather,description,temperature,feels_like,temp_min,temp_max,humidity,wind_speed,wind_deg,wind_gust,cloud,timestamp,city_name,rain_1h,rain_3h,snow_1h,snow_3h
49.02,-122.803,Clear,clear sky,292.33,292.63,291.08,294.99,89,2.14,142,2.31,4,1661228001,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.63,292.64,290.08,294.99,77,0,0,0,4,1661228902,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.38,292.37,290.08,294.99,77,0,0,0,3,1661229802,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.11,292.1,290.08,294.99,78,0,0,0,3,1661230703,White Rock,0,0,0,0
49.025,-122.8028,Clear,clear sky,291.17,291.09,289.63,293.49,79,1.62,123,1.91,3,1661231040,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.54,291.55,289.08,294.17,81,0,0,0,3,1661232504,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.46,291.51,289.08,294.17,83,1.79,110,2.24,3,1661233404,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.33,291.37,288.9,294.17,83,1.79,110,2.24,3,1661234305,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.22,291.17,288.9,293.62,80,1.79,110,2.24,3,1661235206,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.21,291.13,288.72,293.99,79,2.24,135,2.68,3,1661236106,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.94,290.86,288.08,293.99,80,1.79,114,2.24,0,1661237007,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.85,290.79,288.08,293.99,81,2.24,83,2.24,0,1661237907,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.48,290.49,288.08,293.15,85,2.24,83,2.24,0,1661238808,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.62,290.59,288.12,293.07,83,1.34,90,1.79,0,1661239708,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.51,290.49,287.6,293.07,84,2.24,106,2.68,0,1661240609,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.33,290.3,287.6,293.06,84,2.24,106,2.68,0,1661241510,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.05,290.07,287.6,293.06,87,2.24,101,2.68,0,1661242410,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.9,289.85,287.05,292.51,85,2.24,101,2.68,0,1661243311,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.79,289.76,287.05,292.51,86,2.24,101,2.68,0,1661244211,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.61,289.56,287.05,292.51,86,2.24,101,2.68,0,1661245112,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.33,289.35,287.05,292.04,90,1.48,115,1.74,0,1661246013,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.22,289.18,287.05,291.96,88,2.24,87,2.68,0,1661246913,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.04,288.98,287.01,291.96,88,1.34,99,2.24,0,1661247814,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.92,288.88,286.56,291.96,89,1.79,114,3.13,0,1661248714,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.68,288.66,286.34,291.49,91,2.24,88,3.13,0,1661249615,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.53,288.5,286.34,291.49,91,2.24,79,3.13,0,1661250515,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.41,288.37,286.34,291.49,91,2.24,93,2.68,0,1661251416,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.3,288.25,285.94,291.4,91,2.24,93,2.68,0,1661252317,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.25,288.22,285.38,291.4,92,2.68,117,3.13,0,1661253217,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.14,288.04,285.38,290.85,90,2.68,117,3.13,0,1661254118,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.01,287.93,285.38,290.85,91,2.68,117,3.13,0,1661255018,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,287.88,287.78,285.38,290.85,91,2.68,117,3.13,0,1661255919,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,287.84,287.82,285.44,290.85,94,1.6,128,1.72,0,1661256819,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,287.61,287.57,285.38,290.85,94,1.34,101,1.79,0,1661257720,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,287.5,287.45,284.83,290.85,94,1.79,99,2.24,0,1661258621,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,287.42,287.38,285.38,290.54,95,2.24,90,2.68,0,1661259521,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,287.47,287.44,285.44,290.29,95,2.24,90,2.68,0,1661260422,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,287.31,287.24,285.44,290.29,94,2.24,117,3.13,0,1661261322,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,287.41,287.37,285.45,290.29,95,2.24,117,3.13,0,1661262223,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,287.42,287.38,285.45,290.29,95,2.24,93,3.13,0,1661263123,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,287.73,287.72,285.45,290.29,95,2.24,93,3.13,0,1661264024,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,287.87,287.85,285.86,290.29,94,2.24,91,3.13,0,1661264925,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.24,288.21,286.34,290.85,92,3.13,90,3.58,1,1661265825,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.24,288.23,286.34,291.64,93,1.79,124,3.13,1,1661266726,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.61,288.64,286.34,291.92,93,1.79,124,3.13,1,1661267626,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.95,288.96,286.49,291.99,91,2.24,104,3.13,1,1661268527,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.32,289.32,286.89,292.33,89,2.24,104,3.13,2,1661269427,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.64,289.67,287.45,292.88,89,1.34,86,1.79,2,1661270328,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.75,290.79,288,294.21,85,1.34,54,1.79,2,1661271229,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.76,290.8,288.12,294,85,0.89,103,1.79,2,1661272129,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,291.35,291.39,287.45,295.11,83,1.34,118,1.79,14,1661273030,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,291.98,292.03,288.56,295.67,81,0.51,100,0,14,1661273930,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,292.39,292.46,289.33,296.23,80,1.34,210,2.24,14,1661274831,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,292.68,292.73,289.33,296.23,78,1.54,210,0,14,1661275731,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,293.2,293.27,289.33,297.79,77,1.79,240,3.13,13,1661276632,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,293.62,293.71,290.23,297.33,76,1.79,240,3.13,13,1661277533,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,294.1,294.24,290.12,298.34,76,3.13,239,4.47,13,1661278433,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,294.39,294.53,290.12,298.9,75,3.13,239,4.47,23,1661279334,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,294.66,294.82,291.33,298.9,75,3.13,239,4.47,19,1661280235,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,294.88,295.04,291.14,298.97,74,3.13,239,4.47,19,1661281135,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,295.42,295.58,291.33,300.01,72,3.13,228,4.47,19,1661282036,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,295.5,295.67,290.12,301.23,72,3.13,228,4.47,19,1661282937,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,295.82,296,291.03,301.78,71,3.13,228,4.47,50,1661283837,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.14,296.35,291.03,302.34,71,3.13,228,4.47,50,1661284738,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,297.56,297.62,292.45,302.34,60,2.56,243,0,50,1661285638,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,297.23,297.36,292.03,302.34,64,1.54,250,0,50,1661286539,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.74,296.98,291.92,302.34,70,2.68,220,3.13,46,1661287439,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,297.05,297.27,291.92,302.44,68,1.54,250,0,46,1661288340,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,297.43,297.64,292.45,301.89,66,1.34,243,2.24,46,1661289241,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,297.12,297.35,292.47,301.89,68,1.79,218,3.13,46,1661290141,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,297.31,297.56,292.47,302.34,68,1.79,218,3.13,47,1661291042,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,297.33,297.55,292.47,301.78,67,3.58,212,4.47,47,1661291942,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,297.09,297.42,292.45,302.34,72,3.13,214,4.47,47,1661292843,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,297.62,297.9,293.03,302.34,68,2.06,240,0,47,1661293743,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,297.11,297.47,292.48,302.34,73,2.06,240,0,57,1661294644,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,297.03,297.41,292.48,302.33,74,4.47,222,5.81,57,1661295545,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,297.48,297.93,293.03,301.78,75,3.58,221,5.36,57,1661296445,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,297.32,297.75,293.56,301.78,75,3.13,217,4.02,57,1661297346,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,297.11,297.52,293.59,301.89,75,2.24,215,3.13,64,1661298247,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,297.35,297.73,294.03,301.33,73,3.13,215,3.58,64,1661299148,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,297.84,298.22,294.14,301.33,71,3.13,215,3.58,64,1661300048,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,296.85,297.29,293.03,301.89,77,3.13,215,3.58,64,1661300949,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.68,297.1,293.03,301.33,77,1.54,250,0,27,1661301850,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.61,297.05,293.03,300.78,78,1.54,250,0,27,1661302750,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.72,297.17,293.03,300.22,78,1.34,258,2.24,27,1661303651,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,296.21,296.66,293.03,299.73,80,1.34,249,1.79,27,1661304552,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,295.97,296.4,293.03,299.27,80,1.34,269,1.79,62,1661305452,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,295.68,296.1,292.48,299.27,81,1.34,270,1.79,62,1661306353,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,295.71,296.14,293.03,299.27,81,1.34,270,1.79,62,1661307253,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,295.17,295.57,293.03,298.45,82,1.34,270,1.79,62,1661308154,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,294.71,295.11,292.12,297.99,84,1.34,270,1.79,58,1661309055,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,294.62,294.96,292.12,297.51,82,1.03,250,0,58,1661309955,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,294.52,294.88,292.08,297.51,83,0.87,247,0.92,58,1661310856,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,294,294.33,291.69,296.96,84,0.89,232,1.79,58,1661311756,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,293.38,293.68,291.12,296.14,85,0.51,250,0,47,1661312657,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,293.29,293.58,291.12,296.14,85,0.51,250,0,47,1661313558,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,293.02,293.31,291.08,295.12,86,1.22,249,1.29,47,1661314458,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,293.11,293.41,291.08,295.99,86,0,0,0,47,1661315359,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,292.91,293.21,290.08,295.85,87,0.89,141,1.34,50,1661316259,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,292.7,292.98,290.08,295.14,87,1.34,135,1.79,50,1661317160,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,292.48,292.79,290.37,294.62,89,1.34,135,1.79,50,1661318061,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,292.32,292.64,290.03,295.29,90,1.34,113,1.79,50,1661318961,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,292.18,292.51,289.75,295.29,91,1.34,112,1.79,45,1661319862,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,291.96,292.27,289.08,294.99,91,1.34,119,1.79,45,1661320762,White Rock,0,0,0,0
49.02,-122.803,Clouds,scattered clouds,291.81,292.11,289.08,294.74,91,1.34,135,1.79,45,1661321663,White Rock,0,0,0,0
49.02,-122.803,Clouds,broken clouds,291.62,291.9,288.08,294.99,91,1.34,112,1.34,70,1661322564,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.57,291.84,289.2,294.73,91,0.45,112,0.89,4,1661323464,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.35,291.63,288.08,294.43,92,0.45,90,0.89,4,1661324365,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.1,291.38,288.08,294.18,93,0.45,90,0.89,4,1661325266,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.11,291.36,288.08,294.18,92,0.89,99,1.34,4,1661326166,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291,291.22,288.08,294.18,91,0,0,0,3,1661327067,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.9,291.11,288.08,294.18,91,0,0,0,3,1661327968,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.71,290.95,288.08,293.71,93,1.03,99,1.16,3,1661328868,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.64,290.9,288.08,294.18,94,1.34,128,2.24,3,1661329769,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.42,290.66,287.12,293.71,94,1.34,128,2.24,2,1661330669,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.35,290.61,287.12,293.71,95,1.34,128,2.24,2,1661331570,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.27,290.54,288.08,293.71,96,0.45,90,0.89,2,1661332470,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.07,290.3,287.12,293.15,95,0.45,90,0.89,2,1661333371,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.03,290.25,287.12,293.07,95,0.89,135,0.89,2,1661334272,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.92,290.16,287.05,293.07,96,0.89,135,0.89,2,1661335172,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.84,290.07,287.04,293.07,96,0.45,112,0.45,2,1661336073,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.71,289.9,287.04,292.6,95,0.45,112,0.89,2,1661336973,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.7,289.89,287.04,292.6,95,0.45,112,0.89,3,1661337874,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.59,289.77,286.49,292.6,95,0.89,90,0.89,3,1661338774,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.4,289.61,286.33,292.6,97,0.45,67,0.45,3,1661339675,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.34,289.52,286.33,292.51,96,0.51,70,0,3,1661340576,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.26,289.43,286.33,292.51,96,0.51,70,0,5,1661341476,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.14,289.3,285.94,292.04,96,0.89,90,0.89,5,1661342377,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.99,289.16,285.94,292.04,97,0.89,90,0.89,5,1661343277,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.98,289.13,285.93,292.04,96,0.89,180,1.34,3,1661344178,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.93,289.07,285.93,291.96,96,0.89,112,1.34,6,1661345079,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.93,289.07,285.93,292.47,96,0.89,112,1.34,6,1661345979,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.93,289.1,285.93,291.92,97,0.89,112,1.34,6,1661346880,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.73,288.85,285.38,291.92,96,0.89,113,1.34,6,1661347780,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.05,289.23,286.55,291.92,97,0.45,112,0.89,6,1661348681,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,288.99,289.16,286.55,292.47,97,0.45,112,0.89,6,1661349582,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.1,289.28,285.94,292.47,97,0.45,90,0.89,6,1661350482,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,289.36,289.57,286.92,292.47,97,0.89,127,1.34,6,1661351383,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.24,290.51,287.4,293.03,96,1.34,112,1.79,4,1661352284,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,290.46,290.73,288.08,293.87,95,1.34,114,1.79,4,1661353184,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.02,291.34,288.08,293.03,95,0.89,112,1.34,4,1661354085,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,291.38,291.69,288.78,293.99,93,0.51,170,0,4,1661354985,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.1,292.4,289.14,294.24,90,0.51,170,0,3,1661355886,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.47,292.76,289.14,295.67,88,1.34,279,2.24,3,1661356787,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.31,293.63,290.81,296.46,86,1.34,226,2.68,3,1661357687,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.69,294.02,290.58,296.78,85,2.24,244,2.24,3,1661358588,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.47,294.8,290.81,297.75,82,1.79,263,3.13,3,1661359488,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.61,294.95,290.81,297.89,82,1.79,263,3.13,3,1661360389,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,295.04,295.43,292.48,298.87,82,1.79,263,3.13,3,1661361289,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,295.93,296.3,291.92,299.77,78,1.79,232,3.13,3,1661362190,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,296.03,296.44,291.92,300.12,79,1.79,236,3.13,2,1661363091,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,296.26,296.64,292.47,299.73,77,1.03,220,0,2,1661363991,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,296.54,297.02,292.47,300.29,80,2.24,259,3.58,2,1661364892,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,296.82,297.33,292.47,300.57,80,2.24,264,3.58,2,1661365792,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,297.79,298.29,293.03,302.89,76,2.24,225,3.13,0,1661366693,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,297.89,298.38,294.08,301.68,75,4.02,221,5.36,0,1661367594,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,298.62,299.15,295.08,304.01,74,4.02,221,5.36,0,1661368494,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,298.14,298.71,293.59,302.79,77,3.58,223,4.92,0,1661369395,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,299.15,299.15,295.08,304.56,73,3.58,223,4.92,4,1661370295,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,299.33,299.33,294.7,303.34,72,3.58,225,4.47,4,1661371196,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,299.19,299.19,295.08,304.56,75,2.68,223,4.47,4,1661372096,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,299.3,299.3,294.14,304.56,74,4.02,218,4.92,4,1661372997,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,299.54,299.54,294.14,305.12,74,4.02,218,4.92,7,1661373897,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,299.76,299.76,294.7,305.12,74,4.02,218,4.92,7,1661374798,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,300.12,302.2,294.7,305.67,73,4.02,218,4.92,7,1661375699,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,300.25,302.35,295.25,305.78,72,2.24,217,3.58,7,1661376599,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,300.37,302.57,295.25,306.33,72,3.13,238,3.58,9,1661377500,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,300.49,302.79,295.25,306.33,72,1.79,220,3.58,9,1661378400,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,300.65,302.99,295.25,306.33,71,2.24,226,3.58,9,1661379301,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,300.57,302.95,295.81,306.89,72,2.68,217,4.02,9,1661380202,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,300.65,302.99,295.81,306.89,71,3.13,222,4.47,9,1661381103,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,300.9,303.46,295.25,306.78,71,4.02,224,4.92,9,1661382005,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,300.46,302.84,295.03,306.78,73,4.02,224,4.92,9,1661382906,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,300.35,302.73,295.03,306.78,74,2.68,235,4.92,9,1661383806,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,300.29,302.52,295.03,306.78,73,2.68,235,4.92,9,1661384707,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,300.7,303.19,295.26,307.34,72,2.24,226,3.13,9,1661385608,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,300.43,302.68,295.81,306.33,72,1.79,216,2.68,9,1661386509,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,300.26,302.46,295.25,306.14,73,1.79,216,2.68,6,1661387410,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,299.98,302.03,295.25,306.14,74,3.13,224,4.02,20,1661388311,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,300.77,302.99,296.37,305.34,69,2.24,224,3.13,20,1661389212,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,300.13,301.89,295.25,305.14,69,2.24,221,3.13,20,1661390113,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,299.82,301.46,295.25,305.14,70,2.24,221,3.13,14,1661391014,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.69,299.28,294.7,305.14,76,1.79,210,2.24,14,1661391914,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,299.1,299.1,295.25,304.27,72,2.68,221,3.13,14,1661392815,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.61,299.17,294.12,303.15,75,2.68,221,3.13,14,1661393716,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,298.63,299.19,294.12,303.62,75,2.24,45,2.68,11,1661394616,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,296.36,296.9,294.12,302.4,83,2.24,45,2.68,11,1661395517,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,296.05,296.56,294.15,300.54,83,2.24,45,2.68,11,1661396417,White Rock,0,0,0,0
49.02,-122.803,Clouds,few clouds,296.27,296.78,294.07,300.99,82,1.34,231,2.68,11,1661397318,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,296.05,296.51,294.07,300.99,81,1.34,180,1.34,8,1661398218,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,295.53,296.02,293.95,299.43,84,0.45,263,1.34,8,1661399119,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,295.26,295.67,293.39,299.43,82,1.22,185,1.32,8,1661400020,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.96,295.36,293.03,298.15,83,1.34,90,1.79,8,1661400921,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.88,295.28,292.83,298.99,83,1.34,90,1.79,7,1661401821,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.67,295.1,292.83,298.87,85,1.03,40,0,7,1661402722,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.51,294.89,292.28,298.62,84,0.89,127,1.34,7,1661403622,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.4,294.72,292.28,298.32,82,1.03,10,0,7,1661404523,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.43,294.75,292.28,297.12,82,1.03,10,0,5,1661405423,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,294.26,294.59,292.04,298.06,83,1.03,10,0,5,1661406324,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.93,294.31,291.92,297.76,86,0.89,135,1.34,5,1661407225,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.95,294.28,291.42,297.51,84,1.03,30,0,5,1661408125,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.8,294.14,291.08,296.99,85,1.03,30,0,0,1661409026,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.66,293.96,291.08,296.99,84,1.79,22,2.24,0,1661409926,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.39,293.74,291.08,296.4,87,1.79,22,2.24,0,1661410827,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.36,293.66,290.08,295.99,85,0,0,0,0,1661411727,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.32,293.64,290.08,295.99,86,0.45,135,0.45,0,1661412628,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.27,293.58,290.81,295.99,86,0.45,135,0.45,0,1661413529,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,293.04,293.36,290.81,295.84,87,0.45,135,0.45,0,1661414429,White Rock,0,0,0,0
49.02,-122.803,Clear,clear sky,292.82,293.09,290.08,295.54,86,0.45,135,0.45,0,1661415330,White Rock,0,0,0,0
